id,name,category,price,stock,description,indication,dosage,ingredients,benefits,side_effects,expiry,type,photo,is_active,tags
7940,Aloclair Botol 200ml,Mulut & Tenggorokan,145000.0,121,"Aloe Vera, Sodium Hyaluronate kumur",Sariawan kumur; Gejala terkait: sariawan kumur; sariawan besar,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Aloe Vera, Sodium Hyaluronate kumur",Sariawan kumur; sariawan kumur; sariawan besar; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2026-12-31,Produk,/static/medicines/Aloclair Botol 200ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7941,Kenalog In Orabase 5g,Mulut & Tenggorokan,75000.0,184,Triamcinolone Acetonide 0.1% pasta,Sariawan berat kortikosteroid; Gejala terkait: salep sariawan; sariawan meradang; kortison,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Triamcinolone Acetonide 0.1% pasta,Sariawan berat kortikosteroid; salep sariawan; sariawan meradang; kortison; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Infeksi jamur sekunder,2028-03-15,Produk,/static/medicines/Kenalog In Orabase 5g.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7942,Kenalog Tube 15g,Mulut & Tenggorokan,120000.0,130,Triamcinolone Acetonide 0.1% tube besar,Sariawan berat tube besar; Gejala terkait: sariawan kortison besar,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Triamcinolone Acetonide 0.1% tube besar,Sariawan berat tube besar; sariawan kortison besar; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Infeksi jamur sekunder,2028-03-15,Produk,/static/medicines/Kenalog Tube 15g.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7943,Enkasari Mouthwash 120ml,Mulut & Tenggorokan,22000.0,128,"Ekstrak Saga, Sirih, Akar Manis",Sariawan dan bau mulut herbal; Gejala terkait: kumur sariawan herbal; bau mulut herbal,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Ekstrak Saga, Sirih, Akar Manis",Sariawan dan bau mulut herbal; kumur sariawan herbal; bau mulut herbal; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2027-06-30,Produk,/static/medicines/Enkasari Mouthwash 120ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7944,Strepsils Madu Lemon,Mulut & Tenggorokan,12000.0,170,"Amylmetacresol, 2,4-Dichlorobenzyl alcohol permen",Sakit tenggorokan dan batuk ringan permen; Gejala terkait: permen tenggorokan; sakit menelan,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Amylmetacresol, 2,4-Dichlorobenzyl alcohol permen",Sakit tenggorokan dan batuk ringan permen; permen tenggorokan; sakit menelan; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Rasa manis berlebihan,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/d946ef?text=Strepsils+Madu+Lemon,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7945,Strepsils Intensive,Mulut & Tenggorokan,25000.0,147,Flurbiprofen 8.75mg lozenges,Sakit tenggorokan berat dengan NSAID; Gejala terkait: sakit tenggorokan berat; NSAID lozenges,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Flurbiprofen 8.75mg lozenges,Sakit tenggorokan berat dengan NSAID; sakit tenggorokan berat; NSAID lozenges; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Mual, nyeri lambung",2027-06-30,Produk,https://placehold.co/400x300/f8fafc/d946ef?text=Strepsils+Intensive,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7946,Hexadol Gargle,Mulut & Tenggorokan,35000.0,120,Hexetidine 0.1%,Infeksi mulut dan gingivitis antiseptik kumur; Gejala terkait: radang gusi; gingivitis; kumur antiseptik,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Hexetidine 0.1%,Infeksi mulut dan gingivitis antiseptik kumur; radang gusi; gingivitis; kumur antiseptik; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Rasa tidak enak,2026-12-31,Cairan,https://placehold.co/400x300/f8fafc/d946ef?text=Hexadol+Gargle,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7947,Listerine Cool Mint 80ml,Mulut & Tenggorokan,22000.0,83,"Essential Oils (Thymol, Eucalyptol, Menthol)",Membunuh kuman mulut dan napas segar; Gejala terkait: kumur antibakteri; napas segar; listerine,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Essential Oils (Thymol, Eucalyptol, Menthol)",Membunuh kuman mulut dan napas segar; kumur antibakteri; napas segar; listerine; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Sensasi terbakar,2028-12-31,Produk,https://placehold.co/400x300/f8fafc/d946ef?text=Listerine+Cool+Mint+80ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7948,Nystatin Drop,Mulut & Tenggorokan,35000.0,125,Nystatin 100.000 unit/ml drops,Kandidiasis oral bayi (sariawan jamur); Gejala terkait: sariawan jamur bayi; kandidiasis oral,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Nystatin 100.000 unit/ml drops,Kandidiasis oral bayi (sariawan jamur); sariawan jamur bayi; kandidiasis oral; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Mual (jarang),2027-06-30,Produk,https://placehold.co/400x300/f8fafc/d946ef?text=Nystatin+Drop,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7949,Tolak Angin Cair Box 5s,Herbal & Tradisional,20000.0,134,"Adas, Kayu Ules, Cengkeh, Jahe, Madu","Masuk angin, perut kembung, mual; Gejala terkait: masuk angin; mual; kembung perut",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Adas, Kayu Ules, Cengkeh, Jahe, Madu","Masuk angin, perut kembung, mual; masuk angin; mual; kembung perut; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Alergi (jarang),2027-06-30,Produk,/static/medicines/Tolak Angin Cair Box 5s.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7950,Tolak Angin Anax Box 5s,Herbal & Tradisional,18000.0,88,"Adas, Cengkeh, Jahe, Madu formula anak",Masuk angin anak; Gejala terkait: masuk angin anak; perut kembung anak,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Adas, Cengkeh, Jahe, Madu formula anak",Masuk angin anak; masuk angin anak; perut kembung anak; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2028-03-15,Produk,/static/medicines/Tolak Angin Anax Box 5s.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7951,Tolak Angin FluBox 5s,Herbal & Tradisional,22000.0,151,"Adas, Cengkeh, Jahe, Echinacea",Masuk angin dengan flu; Gejala terkait: masuk angin flu; greges,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Adas, Cengkeh, Jahe, Echinacea",Masuk angin dengan flu; masuk angin flu; greges; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2026-12-31,Produk,/static/medicines/Tolak Angin FluBox 5s.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7952,Tolak Angin Permen Sachet,Herbal & Tradisional,5000.0,148,"Ekstrak Adas, Cengkeh permen",Masuk angin ringan permen; Gejala terkait: masuk angin permen; mual ringan,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Ekstrak Adas, Cengkeh permen",Masuk angin ringan permen; masuk angin permen; mual ringan; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2028-12-31,Sachet,/static/medicines/Tolak Angin Permen Sachet.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7953,Tolak Angin Botol 60ml,Herbal & Tradisional,35000.0,155,"Adas, Cengkeh, Jahe botol besar",Masuk angin kemasan besar; Gejala terkait: masuk angin banyak; keluarga,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Adas, Cengkeh, Jahe botol besar",Masuk angin kemasan besar; masuk angin banyak; keluarga; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2027-06-30,Produk,/static/medicines/Tolak Angin Botol 60ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7954,Antangin JRG Cair isi 12 Sachet,Herbal & Tradisional,38000.0,149,"Jahe, Royal Jelly, Ginseng cair","Masuk angin, greges, badan lemah; Gejala terkait: greges; meriang; lemah badan",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Jahe, Royal Jelly, Ginseng cair","Masuk angin, greges, badan lemah; greges; meriang; lemah badan; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Rasa hangat berlebih,2028-12-31,Sachet,/static/medicines/Antangin JRG Cair isi 12 Sachet.webp,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7955,Antangin Habbatussauda Box 5s,Herbal & Tradisional,20000.0,137,"Jahe, Habbatussauda, Madu",Masuk angin dengan habatussauda; Gejala terkait: masuk angin habbatussauda; imun herbal,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Jahe, Habbatussauda, Madu",Masuk angin dengan habatussauda; masuk angin habbatussauda; imun herbal; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2028-12-31,Produk,/static/medicines/Antangin Habbatussauda Box 5s.webp,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7956,Antangin Mint Box 5s,Herbal & Tradisional,18000.0,101,"Jahe, Royal Jelly, Ginseng, Mint",Masuk angin rasa mint segar; Gejala terkait: masuk angin mint; segar,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Jahe, Royal Jelly, Ginseng, Mint",Masuk angin rasa mint segar; masuk angin mint; segar; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2028-12-31,Produk,/static/medicines/Antangin Mint Box 5s.png,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7957,Antangin Tablet 4s,Herbal & Tradisional,4000.0,134,"Jahe, Royal Jelly tablet",Masuk angin tablet praktis; Gejala terkait: masuk angin tablet murah,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Jahe, Royal Jelly tablet",Masuk angin tablet praktis; masuk angin tablet murah; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2027-06-30,Tablet,/static/medicines/Antangin Tablet 4s.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7958,Bejo Anak Jahe Merah Box 5s,Herbal & Tradisional,15000.0,129,"Jahe Merah, Adas, Madu anak",Masuk angin anak; Gejala terkait: meriang anak; masuk angin anak jahe,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Jahe Merah, Adas, Madu anak",Masuk angin anak; meriang anak; masuk angin anak jahe; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Perut hangat,2028-12-31,Produk,/static/medicines/Bejo Anak Jahe Merah Box 5s.webp,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7959,Bejo Wedang Susu Jahe Merah Box 5s,Herbal & Tradisional,18000.0,157,"Jahe Merah, Susu, Madu wedang",Masuk angin hangat; Gejala terkait: wedang jahe; hangat; masuk angin,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Jahe Merah, Susu, Madu wedang",Masuk angin hangat; wedang jahe; hangat; masuk angin; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Perut hangat,2026-12-31,Produk,/static/medicines/Bejo Wedang Susu Jahe Merah Box 5s.webp,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7960,Kuldon Tablet Strip 4s,Herbal & Tradisional,3500.0,112,"Daun Saga, Bunga Krisan, Alang-alang","Panas dalam, sariawan, sembelit herbal; Gejala terkait: panas dalam; sariawan pil; jamu",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Daun Saga, Bunga Krisan, Alang-alang","Panas dalam, sariawan, sembelit herbal; panas dalam; sariawan pil; jamu; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Jarang,2027-06-30,Tablet,/static/medicines/Kuldon Tablet Strip 4s.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7961,Kuldon Strip 10s,Herbal & Tradisional,7000.0,147,"Daun Saga, Bunga Krisan herbal lebih banyak",Panas dalam strip 10s; Gejala terkait: panas dalam strip 10s,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Daun Saga, Bunga Krisan herbal lebih banyak",Panas dalam strip 10s; panas dalam strip 10s; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2028-03-15,Produk,/static/medicines/Kuldon Strip 10s.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7962,Adem Sari Sachet 5s,Herbal & Tradisional,15000.0,118,"Ekstrak Citrus, Pulosari, Vitamin C sachet",Panas dalam sachet; Gejala terkait: tenggorokan kering; panas dalam sachet,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Ekstrak Citrus, Pulosari, Vitamin C sachet",Panas dalam sachet; tenggorokan kering; panas dalam sachet; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Kembung (gas),2026-12-31,Sachet,/static/medicines/Adem Sari Sachet 5s.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7963,Adem Sari Ching Ku Botol 320ml,Herbal & Tradisional,8000.0,88,"Gypsum Fibrosum, Calcitum, Citrus minuman",Panas dalam minuman; Gejala terkait: air panas dalam; tenggorokan panas,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Gypsum Fibrosum, Calcitum, Citrus minuman",Panas dalam minuman; air panas dalam; tenggorokan panas; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2028-12-31,Produk,/static/medicines/Adem Sari Ching Ku Botol 320ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7964,Adem Sari Botol 200ml,Herbal & Tradisional,7000.0,155,"Gypsum Fibrosum, Citrus Extract botol kecil",Panas dalam botol kecil; Gejala terkait: panas dalam botol kecil,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Gypsum Fibrosum, Citrus Extract botol kecil",Panas dalam botol kecil; panas dalam botol kecil; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2028-12-31,Produk,/static/medicines/Adem Sari Botol 200ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7965,Larutan Cap Kaki Tiga Botol 320ml,Herbal & Tradisional,7000.0,151,"Gypsum Fibrosum, Calcitum (obat panas dalam)",Panas dalam tradisional; Gejala terkait: air panas dalam; bibir pecah-pecah,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Gypsum Fibrosum, Calcitum (obat panas dalam)",Panas dalam tradisional; air panas dalam; bibir pecah-pecah; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2026-12-31,Produk,/static/medicines/Larutan Cap Kaki Tiga Botol 320ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7966,Larutan Cap Kaki Tiga Botol 500ml,Herbal & Tradisional,10000.0,181,"Gypsum Fibrosum, Calcitum besar",Panas dalam stok besar; Gejala terkait: panas dalam besar,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Gypsum Fibrosum, Calcitum besar",Panas dalam stok besar; panas dalam besar; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2028-12-31,Produk,/static/medicines/Larutan Cap Kaki Tiga Botol 500ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7967,Larutan Cap Kaki Tiga Kaleng Berperisa 320ml,Herbal & Tradisional,8000.0,155,"Gypsum Fibrosum, Calcitum berperisa",Panas dalam berperisa; Gejala terkait: panas dalam berperisa,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Gypsum Fibrosum, Calcitum berperisa",Panas dalam berperisa; panas dalam berperisa; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2027-06-30,Produk,/static/medicines/Larutan Cap Kaki Tiga Kaleng Berperisa 320ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7968,Jamu Beras Kencur Sachet,Herbal & Tradisional,3000.0,190,"Beras, Kencur, Jahe, Asam Jawa","Pegal linu, badan pegal herbal tradisional; Gejala terkait: pegal herbal; badan pegal jamu",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Beras, Kencur, Jahe, Asam Jawa","Pegal linu, badan pegal herbal tradisional; pegal herbal; badan pegal jamu; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Jarang,2028-03-15,Sachet,https://placehold.co/400x300/f8fafc/84cc16?text=Jamu+Beras+Kencur+Sachet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7969,Jamu Kudu Laos Sachet,Herbal & Tradisional,3000.0,91,"Mengkudu, Laos, Kunyit","Lambung sehat, masuk angin herbal; Gejala terkait: lambung herbal; jamu kudu",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Mengkudu, Laos, Kunyit","Lambung sehat, masuk angin herbal; lambung herbal; jamu kudu; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Jarang,2028-12-31,Sachet,https://placehold.co/400x300/f8fafc/84cc16?text=Jamu+Kudu+Laos+Sachet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7970,Habatussauda Oil Capsule,Herbal & Tradisional,55000.0,95,Black Seed Oil (Nigella Sativa),"Imun, asma ringan, stamina herbal Islam; Gejala terkait: habbatussauda; imun Islam; stamina",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Black Seed Oil (Nigella Sativa),"Imun, asma ringan, stamina herbal Islam; habbatussauda; imun Islam; stamina; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Mulas (jarang),2027-06-30,Produk,https://placehold.co/400x300/f8fafc/84cc16?text=Habatussauda+Oil+Capsule,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7971,Minyak Kayu Putih Cap Lang 60ml,Herbal & Tradisional,18000.0,83,Cajuput Oil 100%,"Kembung bayi, masuk angin, gigitan serangga; Gejala terkait: kembung bayi; masuk angin; minyak kayu putih",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Cajuput Oil 100%,"Kembung bayi, masuk angin, gigitan serangga; kembung bayi; masuk angin; minyak kayu putih; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Panas lokal,2027-06-30,Produk,https://placehold.co/400x300/f8fafc/84cc16?text=Minyak+Kayu+Putih+Cap+Lang+60m,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7972,Sido Muncul Herbal Jahe Merah,Herbal & Tradisional,8000.0,150,Jahe Merah Extract sachet,Stamina dan kehangatan tubuh herbal; Gejala terkait: stamina herbal; jahe merah; badan hangat,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jahe Merah Extract sachet,Stamina dan kehangatan tubuh herbal; stamina herbal; jahe merah; badan hangat; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Perut hangat,2027-06-30,Produk,https://placehold.co/400x300/f8fafc/84cc16?text=Sido+Muncul+Herbal+Jahe+Merah,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7973,Curcuma Force Kapsul,Herbal & Tradisional,35000.0,190,Curcuma longa 500mg,"Radang, antioksidan, kesehatan hati herbal; Gejala terkait: antiinflamasi herbal; hati sehat; kunyit",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Curcuma longa 500mg,"Radang, antioksidan, kesehatan hati herbal; antiinflamasi herbal; hati sehat; kunyit; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Jarang,2027-06-30,Produk,https://placehold.co/400x300/f8fafc/84cc16?text=Curcuma+Force+Kapsul,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7974,Sterimar Nasal Hygiene 50ml,Perawatan Hidung & Pernapasan,125000.0,181,Isotonic Sea Water 0.9% NaCl,"Membersihkan hidung dari kotoran, polusi; Gejala terkait: cuci hidung; hidung berlendir; polusi",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Isotonic Sea Water 0.9% NaCl,"Membersihkan hidung dari kotoran, polusi; cuci hidung; hidung berlendir; polusi; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Rasa asin,2028-03-15,Produk,/static/medicines/Sterimar Nasal Hygiene 50ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7975,Sterimar Baby Nasal Hygiene 50ml,Perawatan Hidung & Pernapasan,135000.0,121,Isotonic Sea Water 0.9% NaCl baby,Membersihkan hidung bayi tersumbat; Gejala terkait: hidung bayi mampet; cuci hidung bayi,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Isotonic Sea Water 0.9% NaCl baby,Membersihkan hidung bayi tersumbat; hidung bayi mampet; cuci hidung bayi; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Rasa asin,2028-12-31,Produk,/static/medicines/Sterimar Baby Nasal Hygiene 50ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7976,Sterimar Blocked Nose 50ml,Perawatan Hidung & Pernapasan,145000.0,151,Hypertonic Sea Water 2.2% NaCl,Hidung buntu parah hypertonic; Gejala terkait: hidung buntu parah; hypertonic,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Hypertonic Sea Water 2.2% NaCl,Hidung buntu parah hypertonic; hidung buntu parah; hypertonic; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Rasa sangat asin,2028-12-31,Produk,/static/medicines/Sterimar Blocked Nose 50ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7977,Breathy Nasal Drops 30ml,Perawatan Hidung & Pernapasan,45000.0,167,Sodium Chloride 0.65% drops,"Hidung kering bayi, cuci hidung lembut; Gejala terkait: tetes hidung bayi; hidung kering",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Sodium Chloride 0.65% drops,"Hidung kering bayi, cuci hidung lembut; tetes hidung bayi; hidung kering; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Jarang,2028-12-31,Produk,/static/medicines/Breathy Nasal Drops 30ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7978,Breathy Tube 50g,Perawatan Hidung & Pernapasan,55000.0,118,NaCl 0.9% gel nasal,Hidung kering gel; Gejala terkait: hidung kering gel; nasal gel,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,NaCl 0.9% gel nasal,Hidung kering gel; hidung kering gel; nasal gel; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2028-12-31,Produk,/static/medicines/Breathy Tube 50g.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7979,Iliadin Dewasa Nasal Spray 10ml,Perawatan Hidung & Pernapasan,65000.0,150,Oxymetazoline HCl 0.05% spray dewasa,Hidung buntu berat (maks 3 hari); Gejala terkait: hidung buntu parah; semprot hidung; oxymetazoline,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Oxymetazoline HCl 0.05% spray dewasa,Hidung buntu berat (maks 3 hari); hidung buntu parah; semprot hidung; oxymetazoline; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Rebound congestion >3 hari,2028-03-15,Spray,/static/medicines/Iliadin Dewasa Nasal Spray 10ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7980,Iliadin Anak Nasal Drops 10ml,Perawatan Hidung & Pernapasan,60000.0,170,Oxymetazoline HCl 0.025% drops anak,Hidung buntu anak (maks 3 hari); Gejala terkait: hidung mampet anak; tetes hidung mampet,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Oxymetazoline HCl 0.025% drops anak,Hidung buntu anak (maks 3 hari); hidung mampet anak; tetes hidung mampet; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Rebound congestion,2027-06-30,Produk,/static/medicines/Iliadin Anak Nasal Drops 10ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
7981,Vicks Inhaler,Perawatan Hidung & Pernapasan,18000.0,138,"Menthol 51.6%, Camphor 33.1%, Pine Needle Oil",Hidung tersumbat instan inhaler; Gejala terkait: hirup hidung; hidung tersumbat instan; vicks,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Menthol 51.6%, Camphor 33.1%, Pine Needle Oil",Hidung tersumbat instan inhaler; hirup hidung; hidung tersumbat instan; vicks; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Iritasi ringan,2027-06-30,Produk,/static/medicines/Vicks Inhaler.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
