id,name,category,price,stock,description,indication,dosage,ingredients,benefits,side_effects,expiry,type,photo,is_active,tags
3264,Salonpas Liniment Cair 50ml,Obat Oles Nyeri,25000.0,109,"Methyl Salicylate, Menthol, Camphor cair",Nyeri otot cair; Gejala terkait: nyeri cair; pegal gosok,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Methyl Salicylate, Menthol, Camphor cair",Nyeri otot cair; nyeri cair; pegal gosok; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Iritasi,2028-03-15,Produk,/static/medicines/Salonpas Liniment Cair 50ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3265,Freshcare Roll On Citrus 10ml,Obat Oles Nyeri,15000.0,181,"Menthol, Camphor, Citrus Essential Oil","Pusing, mabuk, kembung perut roll on; Gejala terkait: mabuk darat; pusing; roll on citrus",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Menthol, Camphor, Citrus Essential Oil","Pusing, mabuk, kembung perut roll on; mabuk darat; pusing; roll on citrus; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Iritasi mata,2026-12-31,Produk,/static/medicines/Freshcare Roll On Citrus 10ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3266,Freshcare Roll On Green Tea 10ml,Obat Oles Nyeri,15000.0,342,"Menthol, Camphor, Green Tea",Pusing dan mabuk roll on hijau; Gejala terkait: mabuk; pusing; green tea,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Menthol, Camphor, Green Tea",Pusing dan mabuk roll on hijau; mabuk; pusing; green tea; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Iritasi mata,2028-03-15,Produk,/static/medicines/Freshcare Roll On Green Tea 10ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3267,Freshcare Roll On Strong 10ml,Obat Oles Nyeri,16000.0,293,"Menthol ekstra kuat, Camphor, Eucalyptus",Pusing berat roll on kuat; Gejala terkait: pusing kuat; minyak angin kuat,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Menthol ekstra kuat, Camphor, Eucalyptus",Pusing berat roll on kuat; pusing kuat; minyak angin kuat; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Iritasi,2028-03-15,Produk,/static/medicines/Freshcare Roll On Strong 10ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3268,Freshcare Smash Double Inhaler,Obat Oles Nyeri,22000.0,111,"Menthol, Camphor, Double Chamber","Hidung tersumbat, mabuk, pusing inhaler; Gejala terkait: inhaler pusing; hidung tersumbat; minyak angin",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Menthol, Camphor, Double Chamber","Hidung tersumbat, mabuk, pusing inhaler; inhaler pusing; hidung tersumbat; minyak angin; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Iritasi,2028-03-15,Produk,/static/medicines/Freshcare Smash Double Inhaler.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3269,Tolak Angin Care Roll On 10ml,Obat Oles Nyeri,16000.0,199,"Peppermint Oil, Ginger Oil, Menthol",Mabuk perjalanan dan masuk angin roll on; Gejala terkait: minyak angin herbal; mabuk darat,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Peppermint Oil, Ginger Oil, Menthol",Mabuk perjalanan dan masuk angin roll on; minyak angin herbal; mabuk darat; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2027-06-30,Produk,/static/medicines/Tolak Angin Care Roll On 10ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3270,Rheumason Gel,Obat Oles Nyeri,35000.0,396,"Diclofenac, Menthol gel",Nyeri sendi dan otot gel; Gejala terkait: nyeri sendi gel; otot,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Diclofenac, Menthol gel",Nyeri sendi dan otot gel; nyeri sendi gel; otot; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Kemerahan,2027-06-30,Topikal,https://placehold.co/400x300/f8fafc/f97316?text=Rheumason+Gel,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3271,Piroxicam Gel 0.5%,Obat Oles Nyeri,18000.0,305,Piroxicam 0.5%,Nyeri sendi ringan topikal; Gejala terkait: nyeri sendi topikal; rematik ringan,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Piroxicam 0.5%,Nyeri sendi ringan topikal; nyeri sendi topikal; rematik ringan; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Kemerahan lokal,2028-03-15,Topikal,https://placehold.co/400x300/f8fafc/f97316?text=Piroxicam+Gel+0.5%,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3272,Minyak Tawon,Obat Oles Nyeri,12000.0,498,"Eucalyptus Oil, Clove Oil, Camphor","Pegal linu, masuk angin herbal; Gejala terkait: minyak tawon; pegal herbal",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Eucalyptus Oil, Clove Oil, Camphor","Pegal linu, masuk angin herbal; minyak tawon; pegal herbal; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Panas ringan,2026-12-31,Produk,https://placehold.co/400x300/f8fafc/f97316?text=Minyak+Tawon,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3273,Kwan Loong Oil,Obat Oles Nyeri,25000.0,101,"Eucalyptus Oil, Menthol, Camphor","Pegal linu, pusing, mabuk minyak gosok; Gejala terkait: minyak gosok pusing; pegal",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Eucalyptus Oil, Menthol, Camphor","Pegal linu, pusing, mabuk minyak gosok; minyak gosok pusing; pegal; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.","Panas, iritasi",2027-06-30,Produk,https://placehold.co/400x300/f8fafc/f97316?text=Kwan+Loong+Oil,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3274,Insto Regular 7.5ml,Mata & Telinga,16000.0,180,Tetrahydrozoline HCl 0.05%,Mata merah karena iritasi debu; Gejala terkait: mata merah debu; mata perih; obat tetes mata,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Tetrahydrozoline HCl 0.05%,Mata merah karena iritasi debu; mata merah debu; mata perih; obat tetes mata; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Mata kering bila lama,2028-03-15,Produk,/static/medicines/Insto Regular 7.5ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3275,Insto Dry Eyes 7.5ml,Mata & Telinga,18000.0,231,HPMC 0.3% (Artificial Tears),"Mata kering sindrom, softlens; Gejala terkait: mata kering; softlens; mata lelah",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,HPMC 0.3% (Artificial Tears),"Mata kering sindrom, softlens; mata kering; softlens; mata lelah; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Pandangan kabur sementara,2026-12-31,Produk,/static/medicines/Insto Dry Eyes 7.5ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3276,Insto Cool 7.5ml,Mata & Telinga,18000.0,156,"Tetrahydrozoline, Menthol",Mata merah dengan sensasi sejuk; Gejala terkait: mata merah ngantuk; dingin mata,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Tetrahydrozoline, Menthol",Mata merah dengan sensasi sejuk; mata merah ngantuk; dingin mata; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Mata sangat dingin,2028-12-31,Produk,/static/medicines/Insto Cool 7.5ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3277,Rohto Cool 7ml,Mata & Telinga,18000.0,191,"Naphazoline HCl, Menthol 0.08%",Mata merah dengan rasa dingin khas; Gejala terkait: tetes mata dingin; mata merah ngantuk,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Naphazoline HCl, Menthol 0.08%",Mata merah dengan rasa dingin khas; tetes mata dingin; mata merah ngantuk; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Rasa pedas/dingin kuat,2027-06-30,Produk,/static/medicines/Rohto Cool 7ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3278,Rohto V-Extra 7ml,Mata & Telinga,25000.0,158,"Naphazoline, Menthol, Vitamin B6, E",Mata merah lelah dengan vitamin; Gejala terkait: mata lelah; tetes vitamin mata,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Naphazoline, Menthol, Vitamin B6, E",Mata merah lelah dengan vitamin; mata lelah; tetes vitamin mata; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Rasa dingin kuat,2026-12-31,Produk,/static/medicines/Rohto V-Extra 7ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3279,Rohto C-Cube 7ml,Mata & Telinga,35000.0,247,"Vitamin C, B6, E + Menthol",Mata merah dan nutrisi mata; Gejala terkait: mata premium; vitamin c mata,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Vitamin C, B6, E + Menthol",Mata merah dan nutrisi mata; mata premium; vitamin c mata; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Rasa dingin,2028-03-15,Produk,/static/medicines/Rohto C-Cube 7ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3280,Cendo Xitrol Minidose 5x0.6ml,Mata & Telinga,35000.0,139,"Dexamethasone, Neomycin, Polymyxin B",Radang mata bakteri (Perlu pengawasan); Gejala terkait: mata belekan parah; radang mata; bintitan,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Dexamethasone, Neomycin, Polymyxin B",Radang mata bakteri (Perlu pengawasan); mata belekan parah; radang mata; bintitan; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Pandangan kabur, tekanan bola mata",2026-12-31,Produk,/static/medicines/Cendo Xitrol Minidose 5x0.6ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3281,Cendo Lyteers Minidose 5x0.6ml,Mata & Telinga,28000.0,467,"NaCl, KCl, CaCl2 (Artificial Tears)",Mata kering minidose steril; Gejala terkait: mata kering softlens; minidose steril,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"NaCl, KCl, CaCl2 (Artificial Tears)",Mata kering minidose steril; mata kering softlens; minidose steril; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Pandangan kabur sementara,2026-12-31,Produk,/static/medicines/Cendo Lyteers Minidose 5x0.6ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3282,Cendo Fenicol Salep Mata,Mata & Telinga,25000.0,351,Chloramphenicol 1% salep mata,"Belekan bakteri, bintitan; Gejala terkait: belekan kuning; bintitan; salep mata",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Chloramphenicol 1% salep mata,"Belekan bakteri, bintitan; belekan kuning; bintitan; salep mata; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Pandangan kabur,2027-06-30,Produk,/static/medicines/Cendo Fenicol Salep Mata.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3283,Cendo Cenfresh Minidose,Mata & Telinga,30000.0,303,"HPMC, Sodium Hyaluronate artificial tears",Mata kering premium minidose; Gejala terkait: mata kering premium; sodium hyaluronate,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"HPMC, Sodium Hyaluronate artificial tears",Mata kering premium minidose; mata kering premium; sodium hyaluronate; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Pandangan kabur,2028-03-15,Produk,/static/medicines/Cendo Cenfresh Minidose.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3284,Visine Original 6ml,Mata & Telinga,18000.0,176,Tetrahydrozoline HCl 0.05%,"Mata merah iritasi asap, polusi; Gejala terkait: mata iritasi asap; polusi",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Tetrahydrozoline HCl 0.05%,"Mata merah iritasi asap, polusi; mata iritasi asap; polusi; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Mata kering,2026-12-31,Produk,/static/medicines/Visine Original 6ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3285,Visine Tears 6ml,Mata & Telinga,22000.0,303,"PEG 400 1%, PG 0.6% artificial tears",Mata kering dan lelah; Gejala terkait: mata kering; mata lelah layar,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"PEG 400 1%, PG 0.6% artificial tears",Mata kering dan lelah; mata kering; mata lelah layar; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Pandangan kabur,2027-06-30,Produk,/static/medicines/Visine Tears 6ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3286,Otopain Tetes Telinga 8ml,Mata & Telinga,65000.0,52,"Polymyxin B, Neomycin, Fludrocortisone, Lidocaine",Infeksi dan nyeri telinga (Perlu pengawasan); Gejala terkait: telinga bernanah; sakit telinga; otitis,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Polymyxin B, Neomycin, Fludrocortisone, Lidocaine",Infeksi dan nyeri telinga (Perlu pengawasan); telinga bernanah; sakit telinga; otitis; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Terbakar sementara,2028-12-31,Produk,/static/medicines/Otopain Tetes Telinga 8ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3287,Forumen Tetes Telinga 10ml,Mata & Telinga,45000.0,186,Docusate Sodium 5%,Kotoran telinga keras (serumen); Gejala terkait: telinga mampet; kotoran telinga keras; serumen,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Docusate Sodium 5%,Kotoran telinga keras (serumen); telinga mampet; kotoran telinga keras; serumen; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Telinga terasa penuh sementara,2026-12-31,Produk,/static/medicines/Forumen Tetes Telinga 10ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3288,Erlamycetin Salep Mata 5g,Mata & Telinga,18000.0,313,Chloramphenicol 1% salep,Belekan bakteri dan bintitan; Gejala terkait: belekan kuning murah; bintitan murah,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Chloramphenicol 1% salep,Belekan bakteri dan bintitan; belekan kuning murah; bintitan murah; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Pandangan kabur,2028-12-31,Produk,/static/medicines/Erlamycetin Salep Mata 5g.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3289,Erlamycetin Tetes Telinga 10ml,Mata & Telinga,22000.0,162,Chloramphenicol 1% tetes telinga,Infeksi bakteri telinga; Gejala terkait: telinga gatal infeksi; belekan telinga,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Chloramphenicol 1% tetes telinga,Infeksi bakteri telinga; telinga gatal infeksi; belekan telinga; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Rasa terbakar,2028-03-15,Produk,/static/medicines/Erlamycetin Tetes Telinga 10ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3290,Cendo Tobroson Minidose,Mata & Telinga,45000.0,383,"Tobramycin, Dexamethasone",Konjungtivitis bakteri akut (Perlu resep); Gejala terkait: mata merah infeksi; konjungtivitis,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Tobramycin, Dexamethasone",Konjungtivitis bakteri akut (Perlu resep); mata merah infeksi; konjungtivitis; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Tekanan bola mata,2028-12-31,Produk,https://placehold.co/400x300/f8fafc/0ea5e9?text=Cendo+Tobroson+Minidose,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3291,Refresh Tears 10ml,Mata & Telinga,65000.0,71,Carboxymethylcellulose Sodium 0.5%,Mata kering ringan sehari-hari; Gejala terkait: mata kering premium; artificial tears,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Carboxymethylcellulose Sodium 0.5%,Mata kering ringan sehari-hari; mata kering premium; artificial tears; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Pandangan kabur,2028-12-31,Produk,https://placehold.co/400x300/f8fafc/0ea5e9?text=Refresh+Tears+10ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3292,Systane Ultra 10ml,Mata & Telinga,85000.0,77,"Propylene Glycol, PEG 400","Mata kering berat, sindrom mata kering; Gejala terkait: sindrom mata kering; mata kering berat",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Propylene Glycol, PEG 400","Mata kering berat, sindrom mata kering; sindrom mata kering; mata kering berat; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Pandangan kabur sementara,2026-12-31,Produk,https://placehold.co/400x300/f8fafc/0ea5e9?text=Systane+Ultra+10ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3293,Cendo Deflucon Drop,Mata & Telinga,55000.0,69,Fluorometholone 0.1%,Radang mata non infeksi (Perlu resep); Gejala terkait: radang mata non infeksi; alergi mata,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Fluorometholone 0.1%,Radang mata non infeksi (Perlu resep); radang mata non infeksi; alergi mata; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Glaukoma, katarak (pemakaian lama)",2028-12-31,Produk,https://placehold.co/400x300/f8fafc/0ea5e9?text=Cendo+Deflucon+Drop,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3294,Betadine Mouthwash and Gargle 100ml,Mulut & Tenggorokan,25000.0,426,Povidone Iodine 1%,"Sakit tenggorokan, kumur antiseptik; Gejala terkait: kumur sakit tenggorokan; gusi bengkak",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Povidone Iodine 1%,"Sakit tenggorokan, kumur antiseptik; kumur sakit tenggorokan; gusi bengkak; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Perubahan warna gigi (jarang),2028-03-15,Cairan,/static/medicines/Betadine Mouthwash and Gargle 100ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3295,Betadine Gargle 190ml,Mulut & Tenggorokan,42000.0,267,Povidone Iodine 1% besar,"Sakit tenggorokan, kumur besar; Gejala terkait: kumur antiseptik besar",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Povidone Iodine 1% besar,"Sakit tenggorokan, kumur besar; kumur antiseptik besar; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Perubahan warna gigi,2026-12-31,Cairan,/static/medicines/Betadine Gargle 190ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3296,Betadine Throat Spray 50ml,Mulut & Tenggorokan,120000.0,79,Povidone Iodine 0.45% spray,Sakit tenggorokan spray praktis; Gejala terkait: semprot tenggorokan iodine; sakit menelan,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Povidone Iodine 0.45% spray,Sakit tenggorokan spray praktis; semprot tenggorokan iodine; sakit menelan; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Rasa tidak enak,2027-06-30,Spray,/static/medicines/Betadine Throat Spray 50ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3297,Tantum Verde Gargle 120ml,Mulut & Tenggorokan,45000.0,277,Benzydamine HCl 0.15%,"Radang tenggorokan dengan efek bius, sariawan; Gejala terkait: sariawan parah; sakit menelan; radang tenggorokan",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Benzydamine HCl 0.15%,"Radang tenggorokan dengan efek bius, sariawan; sariawan parah; sakit menelan; radang tenggorokan; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Mulut kebas,2027-06-30,Cairan,/static/medicines/Tantum Verde Gargle 120ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3298,Tantum Verde Oral Rinse 60ml,Mulut & Tenggorokan,30000.0,499,Benzydamine HCl 0.15% kecil,Sariawan dan radang ringan; Gejala terkait: sariawan; kumur; radang ringan,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Benzydamine HCl 0.15% kecil,Sariawan dan radang ringan; sariawan; kumur; radang ringan; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Mulut kebas,2027-06-30,Produk,/static/medicines/Tantum Verde Oral Rinse 60ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3299,SP Troches Strawberry Strip 12s,Mulut & Tenggorokan,15000.0,244,Dequalinium Chloride 0.25mg permen,Infeksi mulut bakteri/jamur permen; Gejala terkait: permen sariawan; tenggorokan antiseptik,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Dequalinium Chloride 0.25mg permen,Infeksi mulut bakteri/jamur permen; permen sariawan; tenggorokan antiseptik; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Kesat mulut,2026-12-31,Produk,/static/medicines/SP Troches Strawberry Strip 12s.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3300,SP Troches Melon Strip 12s,Mulut & Tenggorokan,15000.0,192,Dequalinium Chloride 0.25mg permen melon,Infeksi mulut permen melon; Gejala terkait: permen sariawan melon,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Dequalinium Chloride 0.25mg permen melon,Infeksi mulut permen melon; permen sariawan melon; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Kesat mulut,2026-12-31,Produk,/static/medicines/SP Troches Melon Strip 12s.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3301,FG Troches Strip 10s,Mulut & Tenggorokan,18000.0,417,"Fradiomycin Sulfate, Gramicidin permen","Radang tenggorokan bakteri, amandel; Gejala terkait: radang tenggorokan; amandel; permen antibiotik",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Fradiomycin Sulfate, Gramicidin permen","Radang tenggorokan bakteri, amandel; radang tenggorokan; amandel; permen antibiotik; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Gangguan flora mulut,2027-06-30,Produk,/static/medicines/FG Troches Strip 10s.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3302,Cooling 5 Spray Cherry 15ml,Mulut & Tenggorokan,38000.0,305,Phenol Crystal 0.5% spray,Sakit tenggorokan dan gatal spray; Gejala terkait: semprot tenggorokan; gatal tenggorokan cherry,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Phenol Crystal 0.5% spray,Sakit tenggorokan dan gatal spray; semprot tenggorokan; gatal tenggorokan cherry; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Rasa kebas sesaat,2027-06-30,Spray,/static/medicines/Cooling 5 Spray Cherry 15ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3303,Cooling 5 Spray Mint 15ml,Mulut & Tenggorokan,38000.0,161,Phenol Crystal 0.5% spray mint,Sakit tenggorokan spray mint; Gejala terkait: semprot tenggorokan mint,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Phenol Crystal 0.5% spray mint,Sakit tenggorokan spray mint; semprot tenggorokan mint; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Rasa kebas,2026-12-31,Spray,/static/medicines/Cooling 5 Spray Mint 15ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3304,Cooling 5 Plus Orange Spray,Mulut & Tenggorokan,42000.0,427,"Phenol Crystal, Vitamin C spray",Tenggorokan + vitamin C; Gejala terkait: semprot tenggorokan vitamin c,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Phenol Crystal, Vitamin C spray",Tenggorokan + vitamin C; semprot tenggorokan vitamin c; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Rasa kebas,2028-03-15,Spray,/static/medicines/Cooling 5 Plus Orange Spray.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3305,Cooling 5 Box 50s,Mulut & Tenggorokan,55000.0,50,Phenol Crystal lozenges box,Sariawan dan tenggorokan stok banyak; Gejala terkait: lozenges tenggorokan stok,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Phenol Crystal lozenges box,Sariawan dan tenggorokan stok banyak; lozenges tenggorokan stok; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Rasa kebas,2026-12-31,Produk,/static/medicines/Cooling 5 Box 50s.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
