id,name,category,price,stock,description,indication,dosage,ingredients,benefits,side_effects,expiry,type,photo,is_active,tags
7373,Anakonidin Herbal,Lainnya,72938.0,56,-,"dan Cara Pemakaian"",""meta_description"":""Informasi lengkap obat Propolis SM; Harga, Manfaat, Dosis \u0026 Cara Pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws",Sesuai resep dokter,-,"dan Cara Pemakaian"",""meta_description"":""Informasi lengkap obat Propolis SM; Harga, Manfaat, Dosis \u0026 Cara Pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws",Konsultasikan dengan dokter,2028-03-15,Tablet,,True,[]
7374,Anakonidin OBH,Lainnya,70344.0,212,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-11-20,Tablet,,True,[]
7375,Analpim,Lainnya,65302.0,160,-,", Dosis, dan Efek Samping"",""slug"":""mefenamic-acid-manfaat-dosis-dan-efek-samping"",""short_desc"":""Mefenamic Acid adalah obat resep untuk meredakan nyeri, peradangan, dan demam pada anak, tersedia dalam bentuk obat oral."",""url"":""obat-antinyeri/mefenamic-acid-manfaat-dosis-dan-efek-samping"",""amp_url"":""""",Sesuai resep dokter,-,", Dosis, dan Efek Samping"",""slug"":""mefenamic-acid-manfaat-dosis-dan-efek-samping"",""short_desc"":""Mefenamic Acid adalah obat resep untuk meredakan nyeri, peradangan, dan demam pada anak, tersedia dalam bentuk obat oral."",""url"":""obat-antinyeri/mefenamic-acid-manfaat-dosis-dan-efek-samping"",""amp_url"":""""",Konsultasikan dengan dokter,2026-12-31,Tablet,,True,[]
7376,Analsik,Lainnya,45162.0,214,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-06-30,Tablet,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/article/S_-3FcdniYgcV2NEJKyEZ/original/021379400_1582342678-Mengatasi-Nyeri-Lutut-Kronis-dengan-Radiofrequency-Ablation-shutterstock_1335106691.jpg,True,[]
7377,Analspec,Lainnya,51040.0,51,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-11-20,Tablet,,True,[]
7378,Analtram,Lainnya,70571.0,72,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-06-30,Tablet,,True,[]
7379,Anaprin,Lainnya,46693.0,133,-,", Dosis, Cara Pakai dan Efek Samping"",""meta_description"":""Rhinos SR adalah obat untuk meredakan berbagai gejala terkait rhinitis alergi seperti bersin, hidung tersumbat. Cari tau Dosis \u0026 Cara pakai, Efek Samping, dan manfaat lainnya disini."",""meta_robots_index"":""index"",""meta_robots_follow"":""fol",Sesuai resep dokter,-,", Dosis, Cara Pakai dan Efek Samping"",""meta_description"":""Rhinos SR adalah obat untuk meredakan berbagai gejala terkait rhinitis alergi seperti bersin, hidung tersumbat. Cari tau Dosis \u0026 Cara pakai, Efek Samping, dan manfaat lainnya disini."",""meta_robots_index"":""index"",""meta_robots_follow"":""fol",Konsultasikan dengan dokter,2028-03-15,Tablet,,True,[]
7380,Anaslim,Lainnya,81752.0,227,-,"dan Cara Pemakaian"",""meta_description"":""Informasi lengkap obat Propolis SM; Harga, Manfaat, Dosis \u0026 Cara Pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws",Sesuai resep dokter,-,"dan Cara Pemakaian"",""meta_description"":""Informasi lengkap obat Propolis SM; Harga, Manfaat, Dosis \u0026 Cara Pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws",Konsultasikan dengan dokter,2027-06-30,Tablet,,True,[]
7381,Anastan Forte,Lainnya,86291.0,182,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-11-20,Tablet,,True,[]
7382,Anaton,Lainnya,28292.0,281,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-11-20,Tablet,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/drugs/FNJv4YDQCmYcy7O1Ig5Vg/original/OBT0005300.jpg,True,[]
7383,Anatuk,Lainnya,67272.0,260,-,"dan Cara Pemakaian"",""meta_description"":""Informasi lengkap obat Propolis SM; Harga, Manfaat, Dosis \u0026 Cara Pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws",Sesuai resep dokter,-,"dan Cara Pemakaian"",""meta_description"":""Informasi lengkap obat Propolis SM; Harga, Manfaat, Dosis \u0026 Cara Pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws",Konsultasikan dengan dokter,2027-11-20,Tablet,,True,[]
7384,Anbacim,Lainnya,61149.0,176,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2028-03-15,Tablet,,True,[]
7385,Anbiolid,Lainnya,60047.0,230,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2028-03-15,Tablet,,True,[]
7386,Ancefa,Lainnya,24344.0,131,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-11-20,Tablet,,True,[]
7387,Ancholes,Lainnya,80803.0,162,-,", dan Efek Samping"",""meta_description"":""Informasi lengkap obat Vitamin B Kompleks IPI; Harga, Manfaat, Dosis \u0026 Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""type"":""obat"",""media_images"":[{""original"":""https://asset-cdn.medkom",Sesuai resep dokter,-,", dan Efek Samping"",""meta_description"":""Informasi lengkap obat Vitamin B Kompleks IPI; Harga, Manfaat, Dosis \u0026 Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""type"":""obat"",""media_images"":[{""original"":""https://asset-cdn.medkom",Konsultasikan dengan dokter,2027-11-20,Tablet,,True,[]
7388,Ancla,Lainnya,43470.0,129,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-06-30,Tablet,,True,[]
7389,Andalan,Lainnya,76819.0,260,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2026-12-31,Tablet,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/drugs/CtChcHb-ovqOppHS4tad1/original/1661928836-OBT0000832.jpg,True,[]
7390,Andalan FE,Lainnya,30657.0,236,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-06-30,Tablet,,True,[]
7391,Andalan Injeksi,Lainnya,79420.0,148,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-11-20,Tablet,,True,[]
7392,Andalan Laktasi,Lainnya,48009.0,150,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-06-30,Tablet,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/article/Gz1iF5esclwAlmZHQCqWn/original/1667659698-Andalan%20Laktasi.jpg,True,[]
7393,Andalan Postpil,Lainnya,36529.0,190,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-06-30,Tablet,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/drugs/3rJyZC1t35LuIbATHDFyp/original/gdy0m3ecg0210frcps1sxnq21mg8b25z.png,True,[]
7394,Andantol Gel,Lainnya,93435.0,160,-,", Dosis, Cara Penggunaan dan Efek Samping"",""meta_description"":""Ingin tau Gentamicin obat apa, cari tau Manfaat, Dosis \u0026 Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-s",Sesuai resep dokter,-,", Dosis, Cara Penggunaan dan Efek Samping"",""meta_description"":""Ingin tau Gentamicin obat apa, cari tau Manfaat, Dosis \u0026 Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-s",Konsultasikan dengan dokter,2027-06-30,Tablet,,True,[]
7395,Andonex,Lainnya,58432.0,207,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-06-30,Tablet,,True,[]
7396,Androcur,Lainnya,71552.0,184,-,", Dosis, dan Efek Samping"",""meta_description"":""Tamofen adalah obat dengan kandungan tamoxifen untuk mengobati sekaligus mencegah kanker payudara pada laki-laki dan perempuan. Ini manfaat, dosis, efek sampingnya."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-p",Sesuai resep dokter,-,", Dosis, dan Efek Samping"",""meta_description"":""Tamofen adalah obat dengan kandungan tamoxifen untuk mengobati sekaligus mencegah kanker payudara pada laki-laki dan perempuan. Ini manfaat, dosis, efek sampingnya."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-p",Konsultasikan dengan dokter,2027-11-20,Tablet,,True,[]
7397,Androgia,Lainnya,30005.0,52,-,"dan Cara Pemakaian"",""meta_description"":""Informasi lengkap obat Propolis SM; Harga, Manfaat, Dosis \u0026 Cara Pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws",Sesuai resep dokter,-,"dan Cara Pemakaian"",""meta_description"":""Informasi lengkap obat Propolis SM; Harga, Manfaat, Dosis \u0026 Cara Pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws",Konsultasikan dengan dokter,2026-12-31,Tablet,,True,[]
7398,Andromun,Lainnya,20317.0,275,-,"dan Cara Pemakaian"",""meta_description"":""Informasi lengkap obat Propolis SM; Harga, Manfaat, Dosis \u0026 Cara Pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws",Sesuai resep dokter,-,"dan Cara Pemakaian"",""meta_description"":""Informasi lengkap obat Propolis SM; Harga, Manfaat, Dosis \u0026 Cara Pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws",Konsultasikan dengan dokter,2027-11-20,Tablet,,True,[]
7399,Andrononi,Lainnya,30478.0,192,-,"dan Cara Pemakaian"",""meta_description"":""Informasi lengkap obat Propolis SM; Harga, Manfaat, Dosis \u0026 Cara Pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws",Sesuai resep dokter,-,"dan Cara Pemakaian"",""meta_description"":""Informasi lengkap obat Propolis SM; Harga, Manfaat, Dosis \u0026 Cara Pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws",Konsultasikan dengan dokter,2027-11-20,Tablet,,True,[]
7400,Anelat,Lainnya,21360.0,223,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2026-12-31,Tablet,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/drugs/1x3DR5s7DF-ACoI_riHeu/original/jorvb6l17m43caio789zso99dm4eqdhf.png,True,[]
7401,Anemolat,Lainnya,94015.0,237,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2028-03-15,Tablet,,True,[]
7402,Anerocid,Lainnya,30020.0,133,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2028-03-15,Tablet,,True,[]
7403,Anesfar,Lainnya,64105.0,242,-,", Dosis, dan Efek Samping"",""meta_description"":""Deprezac adalah Obat kandungan fluoxetine yang digunakan untuk mengatasi gangguan depresi berat pada orang dewasa, anak usia di atas 8 tahun dan Lanjut Usia."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishi",Sesuai resep dokter,-,", Dosis, dan Efek Samping"",""meta_description"":""Deprezac adalah Obat kandungan fluoxetine yang digunakan untuk mengatasi gangguan depresi berat pada orang dewasa, anak usia di atas 8 tahun dan Lanjut Usia."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishi",Konsultasikan dengan dokter,2026-12-31,Tablet,,True,[]
7404,Anfix,Lainnya,65566.0,50,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-11-20,Tablet,,True,[]
7405,Anflat,Lainnya,81851.0,286,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2026-12-31,Tablet,,True,[]
7406,Anfuhex,Lainnya,20535.0,162,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2026-12-31,Tablet,,True,[]
7407,Angeliq,Lainnya,93907.0,154,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-11-20,Tablet,,True,[]
7408,Angintriz MR,Lainnya,74939.0,278,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-06-30,Tablet,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/article/b911ZvWcDeVqbd7yGswo9/original/017985400_1526539097-Kenali-Tanda-Serangan-Jantung-yang-Dialami-Ayah-Meghan-Markle-By-staras-shutterstock_743841955.jpg,True,[]
7409,Angioten,Lainnya,28379.0,176,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2026-12-31,Tablet,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/article/GtBUlmDQQEqceth8dzKbB/original/023359000_1588154384-Ilustrasai-Pria-Hipertensi-shutterstock_610636403.jpg,True,[]
7410,Angisis,Lainnya,54950.0,107,-,", Dosis, dan Efek Samping"",""meta_description"":""Informasi lengkap obat Neo Ultrasiline, harga, manfaat, dosis, cara pakai, kandungan, efek samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amaz",Sesuai resep dokter,-,", Dosis, dan Efek Samping"",""meta_description"":""Informasi lengkap obat Neo Ultrasiline, harga, manfaat, dosis, cara pakai, kandungan, efek samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amaz",Konsultasikan dengan dokter,2027-06-30,Tablet,,True,[]
7411,Angkak Kapsul,Lainnya,66080.0,300,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-11-20,Kapsul,,True,[]
7412,Angong Niuhuang Wan,Lainnya,77315.0,296,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2026-12-31,Tablet,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/article/mFbaAVSM2b0fd5TzuJOgi/original/013174800_1576466857-_X_-Cara-Meningkatkan-Sirkulasi-Darah-Tubuh-Shutterstock_732432829.jpg,True,[]
7413,Anhissen,Lainnya,67572.0,112,-,", Dosis, dan Efek Samping"",""meta_description"":""Proxona adalah obat dengan kandungan dexchlorpheniramine maleate dan dexamethasone untuk meringankan gejala alergi dan radang. Ini manfaat, harga, dosis, efek sampingnya."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https:",Sesuai resep dokter,-,", Dosis, dan Efek Samping"",""meta_description"":""Proxona adalah obat dengan kandungan dexchlorpheniramine maleate dan dexamethasone untuk meringankan gejala alergi dan radang. Ini manfaat, harga, dosis, efek sampingnya."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https:",Konsultasikan dengan dokter,2027-11-20,Tablet,,True,[]
7414,Anitid,Lainnya,51064.0,68,-,", Dosis, dan Efek Samping"",""meta_description"":""Promag adalah yang digunakan untuk menetralisir kelebihan asam lambung. Promag mengandung hydrotalcite, magnesium hidroksida dan simethicone, "",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.",Sesuai resep dokter,-,", Dosis, dan Efek Samping"",""meta_description"":""Promag adalah yang digunakan untuk menetralisir kelebihan asam lambung. Promag mengandung hydrotalcite, magnesium hidroksida dan simethicone, "",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.",Konsultasikan dengan dokter,2027-11-20,Tablet,,True,[]
7415,Anlene Actifit,Lainnya,39579.0,80,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2026-12-31,Tablet,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/article/zGVOYQP0VlXmXols4TI1H/original/037887800_1606191152-Segudang-Manfaat-Susu-Kedelai-untuk-Kulit-Cantik-dan-Sehat-shutterstock_1566062584.jpg,True,[]
7416,Anoral,Lainnya,73814.0,64,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2028-03-15,Tablet,,True,[]
7417,Anoxi,Lainnya,26245.0,270,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2028-03-15,Tablet,,True,[]
7418,Anpiride,Lainnya,30704.0,134,-,", Dosis, dan Efek Samping"",""meta_description"":""Informasi lengkap obat Metformin; Harga, Manfaat, Dosis \u0026 Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amaz",Sesuai resep dokter,-,", Dosis, dan Efek Samping"",""meta_description"":""Informasi lengkap obat Metformin; Harga, Manfaat, Dosis \u0026 Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amaz",Konsultasikan dengan dokter,2026-12-31,Tablet,,True,[]
7419,Ansinoma,Lainnya,34164.0,144,-,"dan Cara Pemakaian"",""meta_description"":""Informasi lengkap obat Propolis SM; Harga, Manfaat, Dosis \u0026 Cara Pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws",Sesuai resep dokter,-,"dan Cara Pemakaian"",""meta_description"":""Informasi lengkap obat Propolis SM; Harga, Manfaat, Dosis \u0026 Cara Pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws",Konsultasikan dengan dokter,2028-03-15,Tablet,,True,[]
7420,Antalgin,Lainnya,61742.0,261,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2026-12-31,Tablet,,True,[]
7421,Antalinu,Lainnya,46858.0,240,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2026-12-31,Tablet,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/article/-nPaj_xobBCLk78tMCLvl/original/006480700_1598357777-Membunyikan-Punggung-untuk-Atasi-Pegal_-Bahaya-atau-Tidak-shutterstock_718180360.jpg,True,[]
7422,Antangin Fit,Lainnya,48903.0,285,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2028-03-15,Tablet,,True,[]
7423,Antangin JRG,Lainnya,89021.0,96,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-06-30,Tablet,,True,[]
7424,Antangin Junior,Lainnya,43651.0,219,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-06-30,Tablet,,True,[]
