id,name,category,price,stock,description,indication,dosage,ingredients,benefits,side_effects,expiry,type,photo,is_active,tags
1951,Promag Sachet,Lambung & Maag,25499.0,165,Hydrotalcite; Magnesium Hydroxide; Simethicone,Maag; perut kembung; nyeri ulu hati,Dosis sesuai anjuran dokter. Kalbe,Hydrotalcite; Magnesium Hydroxide; Simethicone,Maag; perut kembung; nyeri ulu hati,Sembelit ringan; diare ringan; mual,2028-03-15,Tablet,,True,[]
1952,Tolak Angin Sirup,Herbal & Tradisional,36236.0,217,Ekstrak herbal; Madu,Masuk angin; perut kembung; mual ringan,Dosis sesuai anjuran dokter. Sido Muncul,Ekstrak herbal; Madu,Masuk angin; perut kembung; mual ringan,Alergi bahan herbal jarang,2027-11-20,Tablet,,True,[]
1953,Mixagrip Flu Tablet 43,Flu & Pilek,49126.0,208,Paracetamol; Phenylephrine HCl; Chlorpheniramine,Flu; pilek; demam; hidung tersumbat,Dosis sesuai anjuran dokter. Tempo Scan,Paracetamol; Phenylephrine HCl; Chlorpheniramine,Flu; pilek; demam; hidung tersumbat,Mengantuk; mulut kering; berdebar,2027-06-30,Tablet,,True,[]
1954,Salep 88 Lotion,Antijamur & Kulit,46928.0,52,Salicylic Acid; Benzoic Acid; Sulfur,Panu; kurap; gatal jamur,Dosis sesuai anjuran dokter. Meccaya,Salicylic Acid; Benzoic Acid; Sulfur,Panu; kurap; gatal jamur,Iritasi lokal; rasa panas,2028-03-15,Tablet,,True,[]
1955,Pamol Tablet,Nyeri & Demam,8113.0,299,Paracetamol 500mg,Demam; nyeri ringan,Dosis sesuai anjuran dokter. Interbat,Paracetamol 500mg,Demam; nyeri ringan,Mual; ruam alergi jarang,2027-11-20,Tablet,,True,[]
1956,Plantacid Suspensi,Lambung & Maag,12148.0,88,Aluminium Hydroxide; Magnesium Hydroxide; Simethicone,Asam lambung; kembung,Dosis sesuai anjuran dokter. Soho,Aluminium Hydroxide; Magnesium Hydroxide; Simethicone,Asam lambung; kembung,Sembelit; diare ringan,2027-06-30,Tablet,,True,[]
1957,Woods Expectorant Anak,Obat Batuk,33915.0,78,Bromhexine HCl; Guaifenesin,Batuk berdahak,Dosis sesuai anjuran dokter. Kalbe,Bromhexine HCl; Guaifenesin,Batuk berdahak,Mual; pusing; gangguan lambung ringan,2026-12-31,Tablet,,True,[]
1958,Diapet Larutan,Pencernaan & Diare,18145.0,232,Ekstrak daun jambu biji; Kunyit; Mojokeling,Diare ringan; perut mulas,Dosis sesuai anjuran dokter. Soho,Ekstrak daun jambu biji; Kunyit; Mojokeling,Diare ringan; perut mulas,Alergi bahan herbal jarang,2028-03-15,Tablet,,True,[]
1959,Canesten Cream 11,Antijamur & Kulit,21054.0,234,Clotrimazole 1%,Jamur kulit; kutu air,Dosis sesuai anjuran dokter. Bayer,Clotrimazole 1%,Jamur kulit; kutu air,Iritasi lokal ringan,2027-06-30,Tablet,,True,[]
1960,Cooling 5 Gel,Mulut & Tenggorokan,20428.0,114,Phenol,Sakit tenggorokan ringan,Dosis sesuai anjuran dokter. Darya-Varia,Phenol,Sakit tenggorokan ringan,Iritasi lokal; rasa kebas,2027-11-20,Tablet,,True,[]
1961,Salonpas Gel 20,Obat Oles Nyeri,18931.0,161,Methyl Salicylate; Menthol,Nyeri otot; pegal,Dosis sesuai anjuran dokter. Hisamitsu,Methyl Salicylate; Menthol,Nyeri otot; pegal,Iritasi lokal; rasa panas,2027-11-20,Tablet,,True,[]
1962,Ultraflu Tablet,Flu & Pilek,11335.0,194,Paracetamol; Phenylpropanolamine; CTM,Gejala flu dan pilek,Dosis sesuai anjuran dokter. Henson Farma,Paracetamol; Phenylpropanolamine; CTM,Gejala flu dan pilek,Mengantuk; berdebar,2027-06-30,Tablet,,True,[]
1963,Salonpas Gel 27,Obat Oles Nyeri,17749.0,138,Methyl Salicylate; Menthol,Nyeri otot; pegal,Dosis sesuai anjuran dokter. Hisamitsu,Methyl Salicylate; Menthol,Nyeri otot; pegal,Iritasi lokal; rasa panas,2026-12-31,Tablet,,True,[]
1964,Ultraflu Plus,Flu & Pilek,46912.0,143,Paracetamol; Phenylpropanolamine; CTM,Gejala flu dan pilek,Dosis sesuai anjuran dokter. Henson Farma,Paracetamol; Phenylpropanolamine; CTM,Gejala flu dan pilek,Mengantuk; berdebar,2027-11-20,Tablet,,True,[]
1965,Counterpain Minyak,Obat Oles Nyeri,25296.0,148,Methyl Salicylate; Menthol; Eugenol,Nyeri otot; pegal; keseleo ringan,Dosis sesuai anjuran dokter. Taisho,Methyl Salicylate; Menthol; Eugenol,Nyeri otot; pegal; keseleo ringan,Rasa panas; iritasi lokal,2027-11-20,Tablet,,True,[]
1966,Oralit Sirup,Pencernaan & Diare,36833.0,245,Glucose; Sodium Chloride; Potassium Chloride; Trisodium Citrate,Membantu mengganti cairan saat diare,Dosis sesuai anjuran dokter. Generic,Glucose; Sodium Chloride; Potassium Chloride; Trisodium Citrate,Membantu mengganti cairan saat diare,Mual bila diminum terlalu cepat,2028-03-15,Tablet,,True,[]
1967,Vicks Formula 44 Berdahak,Obat Batuk,30911.0,268,Dextromethorphan HBr,Batuk kering; batuk malam hari,Dosis sesuai anjuran dokter. P&G,Dextromethorphan HBr,Batuk kering; batuk malam hari,Mengantuk; pusing; mulut kering,2026-12-31,Tablet,,True,[]
1968,Procold Flu Tablet 46,Flu & Pilek,40007.0,229,Paracetamol; Pseudoephedrine; Chlorpheniramine,Flu; demam; hidung tersumbat,Dosis sesuai anjuran dokter. Kalbe,Paracetamol; Pseudoephedrine; Chlorpheniramine,Flu; demam; hidung tersumbat,Mengantuk; mulut kering; berdebar,2027-06-30,Tablet,,True,[]
1969,Transpulmin Baby Drops,Perawatan Hidung & Pernapasan,12069.0,57,Eucalyptus Oil; Chamomile Oil,Membantu menghangatkan badan anak,Dosis sesuai anjuran dokter. Novartis,Eucalyptus Oil; Chamomile Oil,Membantu menghangatkan badan anak,Iritasi lokal jarang,2027-06-30,Tablet,,True,[]
1970,OBH Combi Batuk Flu Kering,Obat Batuk,30783.0,71,Paracetamol; Ephedrine HCl; Chlorpheniramine; Succus liquiritiae,Batuk disertai flu; demam; pilek,Dosis sesuai anjuran dokter. Combiphar,Paracetamol; Ephedrine HCl; Chlorpheniramine; Succus liquiritiae,Batuk disertai flu; demam; pilek,Mengantuk; mulut kering; berdebar,2027-11-20,Tablet,,True,[]
1971,Siladex Mucolytic Anak,Obat Batuk,23378.0,121,Bromhexine; Guaifenesin,Batuk berdahak,Dosis sesuai anjuran dokter. Konimex,Bromhexine; Guaifenesin,Batuk berdahak,Mual; pusing; gangguan lambung,2027-11-20,Tablet,,True,[]
1972,Bodrex Forte,Nyeri & Demam,10720.0,70,Paracetamol; Caffeine,Sakit kepala; nyeri ringan,Dosis sesuai anjuran dokter. Tempo Scan,Paracetamol; Caffeine,Sakit kepala; nyeri ringan,Berdebar; sulit tidur; mual,2028-03-15,Tablet,,True,[]
1973,SP Troches Troches,Mulut & Tenggorokan,24564.0,86,Dequalinium Chloride,Sariawan; tenggorokan tidak nyaman,Dosis sesuai anjuran dokter. Meiji,Dequalinium Chloride,Sariawan; tenggorokan tidak nyaman,Iritasi mulut jarang,2027-06-30,Tablet,,True,[]
1974,Decolgen Plus,Flu & Pilek,10667.0,80,Paracetamol; Phenylpropanolamine; Chlorpheniramine,Gejala flu; pilek; sakit kepala,Dosis sesuai anjuran dokter. Medifarma,Paracetamol; Phenylpropanolamine; Chlorpheniramine,Gejala flu; pilek; sakit kepala,Mengantuk; mulut kering; berdebar,2028-03-15,Tablet,,True,[]
1975,Larutan Cap Kaki Tiga Tablet,Herbal & Tradisional,22864.0,72,Gypsum Fibrosum; Calcitum,Panas dalam; tenggorokan kering,Dosis sesuai anjuran dokter. Kinocare,Gypsum Fibrosum; Calcitum,Panas dalam; tenggorokan kering,Tidak nyaman di perut pada sebagian orang,2028-03-15,Tablet,,True,[]
1976,Nosib Powder,Antijamur & Kulit,46780.0,282,Sulfur; Salicylic Acid,Gatal karena jamur ringan,Dosis sesuai anjuran dokter. Coronet Crown,Sulfur; Salicylic Acid,Gatal karena jamur ringan,Iritasi lokal; kulit kering,2027-06-30,Tablet,,True,[]
1977,Vicee Kaplet,Vitamin & Suplemen,67045.0,297,Vitamin C 500mg,Suplemen vitamin C,Dosis sesuai anjuran dokter. Kalbe,Vitamin C 500mg,Suplemen vitamin C,Nyeri lambung ringan,2026-12-31,Tablet,,True,[]
1978,Promag Plus,Lambung & Maag,31155.0,275,Hydrotalcite; Magnesium Hydroxide; Simethicone,Maag; perut kembung; nyeri ulu hati,Dosis sesuai anjuran dokter. Kalbe,Hydrotalcite; Magnesium Hydroxide; Simethicone,Maag; perut kembung; nyeri ulu hati,Sembelit ringan; diare ringan; mual,2027-06-30,Tablet,,True,[]
1979,Bedak Herocyn Tablet,Alergi & Gatal,56019.0,58,Menthol; Sulfur; Salicylic Acid,Gatal ringan; biang keringat,Dosis sesuai anjuran dokter. Coronet Crown,Menthol; Sulfur; Salicylic Acid,Gatal ringan; biang keringat,Iritasi kulit pada sebagian orang,2028-03-15,Tablet,,True,[]
1980,Sanaflu Sirup,Flu & Pilek,34449.0,245,Paracetamol; Phenylephrine; Chlorpheniramine,Flu; pilek; sakit kepala,Dosis sesuai anjuran dokter. Sanbe Farma,Paracetamol; Phenylephrine; Chlorpheniramine,Flu; pilek; sakit kepala,Mengantuk; mulut kering,2027-11-20,Tablet,,True,[]
1981,Pamol Forte,Nyeri & Demam,31696.0,183,Paracetamol 500mg,Demam; nyeri ringan,Dosis sesuai anjuran dokter. Interbat,Paracetamol 500mg,Demam; nyeri ringan,Mual; ruam alergi jarang,2027-06-30,Tablet,,True,[]
1982,Nosib Gel,Antijamur & Kulit,16089.0,289,Sulfur; Salicylic Acid,Gatal karena jamur ringan,Dosis sesuai anjuran dokter. Coronet Crown,Sulfur; Salicylic Acid,Gatal karena jamur ringan,Iritasi lokal; kulit kering,2026-12-31,Tablet,,True,[]
1983,Mycoral Cream 21,Antijamur & Kulit,67917.0,238,Ketoconazole 2%,Infeksi jamur kulit,Dosis sesuai anjuran dokter. Kalbe,Ketoconazole 2%,Infeksi jamur kulit,Iritasi lokal; kulit kering,2028-03-15,Tablet,,True,[]
1984,Fatigon Forte,Vitamin & Suplemen,41313.0,255,Vitamin B Complex; Vitamin E; Mineral,Membantu mengurangi lelah,Dosis sesuai anjuran dokter. Kalbe,Vitamin B Complex; Vitamin E; Mineral,Membantu mengurangi lelah,Mual ringan,2027-06-30,Tablet,,True,[]
1985,Iliadin Dewasa Nasal Spray,Perawatan Hidung & Pernapasan,50405.0,175,Oxymetazoline HCl,Hidung tersumbat sementara,Dosis sesuai anjuran dokter. Merck,Oxymetazoline HCl,Hidung tersumbat sementara,Hidung kering; iritasi; rebound bila berlebih,2027-11-20,Tablet,,True,[]
1986,Pamol Sirup,Nyeri & Demam,22608.0,99,Paracetamol 500mg,Demam; nyeri ringan,Dosis sesuai anjuran dokter. Interbat,Paracetamol 500mg,Demam; nyeri ringan,Mual; ruam alergi jarang,2028-03-15,Tablet,,True,[]
1987,Betadine Ointment Gel,Obat Kulit & Luka,26258.0,103,Povidone Iodine 10%,Antiseptik luka ringan; lecet,Dosis sesuai anjuran dokter. Mundipharma,Povidone Iodine 10%,Antiseptik luka ringan; lecet,Iritasi lokal; alergi jarang,2028-03-15,Tablet,,True,[]
1988,Cooling 5 Lozenges,Mulut & Tenggorokan,34861.0,242,Phenol,Sakit tenggorokan ringan,Dosis sesuai anjuran dokter. Darya-Varia,Phenol,Sakit tenggorokan ringan,Iritasi lokal; rasa kebas,2028-03-15,Tablet,,True,[]
1989,Mylanta Suspensi 44,Lambung & Maag,20571.0,227,Aluminium Hydroxide; Magnesium Hydroxide; Simethicone,Asam lambung; maag; kembung,Dosis sesuai anjuran dokter. Johnson & Johnson,Aluminium Hydroxide; Magnesium Hydroxide; Simethicone,Asam lambung; maag; kembung,Sembelit ringan; diare ringan,2027-06-30,Tablet,,True,[]
1990,Tolak Angin Tablet,Herbal & Tradisional,12077.0,252,Ekstrak herbal; Madu,Masuk angin; perut kembung; mual ringan,Dosis sesuai anjuran dokter. Sido Muncul,Ekstrak herbal; Madu,Masuk angin; perut kembung; mual ringan,Alergi bahan herbal jarang,2026-12-31,Tablet,,True,[]
1991,Microlax Kapsul,Pencernaan & Diare,21221.0,208,Sorbitol; Sodium Citrate; Sodium Lauryl Sulfoacetate,Sembelit; membantu BAB,Dosis sesuai anjuran dokter. Pharos,Sorbitol; Sodium Citrate; Sodium Lauryl Sulfoacetate,Sembelit; membantu BAB,Rasa tidak nyaman lokal,2027-06-30,Kapsul,,True,[]
1992,Sterimar Nasal Hygiene Balm,Perawatan Hidung & Pernapasan,59207.0,62,Sea water isotonic,Membersihkan rongga hidung,Dosis sesuai anjuran dokter. Church & Dwight,Sea water isotonic,Membersihkan rongga hidung,Iritasi hidung ringan,2028-03-15,Tablet,,True,[]
1993,Enkasari Lozenges,Mulut & Tenggorokan,34062.0,243,Ekstrak herbal,Sariawan; bau mulut,Dosis sesuai anjuran dokter. Konimex,Ekstrak herbal,Sariawan; bau mulut,Alergi herbal jarang,2026-12-31,Tablet,,True,[]
1994,CDR Kaplet,Vitamin & Suplemen,64696.0,229,Calcium; Vitamin C; Vitamin D; Vitamin B6,Kesehatan tulang dan daya tahan tubuh,Dosis sesuai anjuran dokter. Bayer,Calcium; Vitamin C; Vitamin D; Vitamin B6,Kesehatan tulang dan daya tahan tubuh,Mual; kembung ringan,2026-12-31,Tablet,,True,[]
1995,Woods Expectorant Kering,Obat Batuk,34186.0,236,Bromhexine HCl; Guaifenesin,Batuk berdahak,Dosis sesuai anjuran dokter. Kalbe,Bromhexine HCl; Guaifenesin,Batuk berdahak,Mual; pusing; gangguan lambung ringan,2028-03-15,Tablet,,True,[]
1996,Plantacid Sachet,Lambung & Maag,15067.0,291,Aluminium Hydroxide; Magnesium Hydroxide; Simethicone,Asam lambung; kembung,Dosis sesuai anjuran dokter. Soho,Aluminium Hydroxide; Magnesium Hydroxide; Simethicone,Asam lambung; kembung,Sembelit; diare ringan,2028-03-15,Tablet,,True,[]
1997,Sterimar Nasal Hygiene Inhaler,Perawatan Hidung & Pernapasan,25632.0,287,Sea water isotonic,Membersihkan rongga hidung,Dosis sesuai anjuran dokter. Church & Dwight,Sea water isotonic,Membersihkan rongga hidung,Iritasi hidung ringan,2026-12-31,Tablet,,True,[]
1998,OBH Combi Batuk Berdahak Sirup,Obat Batuk,42859.0,245,Succus liquiritiae; Ammonium chloride,Batuk berdahak; membantu mengencerkan dahak,Dosis sesuai anjuran dokter. Combiphar,Succus liquiritiae; Ammonium chloride,Batuk berdahak; membantu mengencerkan dahak,Mual; mengantuk; berdebar pada sebagian orang,2027-06-30,Tablet,,True,[]
1999,Sanmol Extra,Nyeri & Demam,14661.0,131,Paracetamol 500mg,Demam; sakit kepala; nyeri ringan,Dosis sesuai anjuran dokter. Sanbe Farma,Paracetamol 500mg,Demam; sakit kepala; nyeri ringan,Mual; alergi jarang,2027-06-30,Tablet,,True,[]
2000,Oskadon Forte,Nyeri & Demam,18507.0,298,Paracetamol; Caffeine,Sakit kepala; nyeri ringan,Dosis sesuai anjuran dokter. Supra Ferbindo,Paracetamol; Caffeine,Sakit kepala; nyeri ringan,Berdebar; sulit tidur; mual,2027-06-30,Tablet,,True,[]
2001,Siladex Mucolytic Sirup,Obat Batuk,40638.0,146,Bromhexine; Guaifenesin,Batuk berdahak,Dosis sesuai anjuran dokter. Konimex,Bromhexine; Guaifenesin,Batuk berdahak,Mual; pusing; gangguan lambung,2027-06-30,Tablet,,True,[]
2002,Promag Tablet Kunyah 37,Lambung & Maag,54947.0,199,Hydrotalcite; Magnesium Hydroxide; Simethicone,Maag; perut kembung; nyeri ulu hati,Dosis sesuai anjuran dokter. Kalbe,Hydrotalcite; Magnesium Hydroxide; Simethicone,Maag; perut kembung; nyeri ulu hati,Sembelit ringan; diare ringan; mual,2027-11-20,Tablet,,True,[]
2003,Ultraflu Sirup,Flu & Pilek,38418.0,140,Paracetamol; Phenylpropanolamine; CTM,Gejala flu dan pilek,Dosis sesuai anjuran dokter. Henson Farma,Paracetamol; Phenylpropanolamine; CTM,Gejala flu dan pilek,Mengantuk; berdebar,2026-12-31,Tablet,,True,[]
2004,Woods Antitussive Sirup,Obat Batuk,24540.0,166,Dextromethorphan HBr; Diphenhydramine HCl,Batuk kering; batuk tidak berdahak,Dosis sesuai anjuran dokter. Kalbe,Dextromethorphan HBr; Diphenhydramine HCl,Batuk kering; batuk tidak berdahak,Mengantuk; mulut kering; pusing,2027-11-20,Tablet,,True,[]
2005,Dumin Drops,Nyeri & Demam,24667.0,123,Paracetamol 500mg,Demam; nyeri ringan,Dosis sesuai anjuran dokter. Actavis,Paracetamol 500mg,Demam; nyeri ringan,Mual; ruam alergi jarang,2027-06-30,Tablet,,True,[]
2006,Salep 88 Cream,Antijamur & Kulit,40957.0,151,Salicylic Acid; Benzoic Acid; Sulfur,Panu; kurap; gatal jamur,Dosis sesuai anjuran dokter. Meccaya,Salicylic Acid; Benzoic Acid; Sulfur,Panu; kurap; gatal jamur,Iritasi lokal; rasa panas,2026-12-31,Tablet,,True,[]
2007,OBH Combi Batuk Flu Anak,Obat Batuk,31292.0,231,Paracetamol; Ephedrine HCl; Chlorpheniramine; Succus liquiritiae,Batuk disertai flu; demam; pilek,Dosis sesuai anjuran dokter. Combiphar,Paracetamol; Ephedrine HCl; Chlorpheniramine; Succus liquiritiae,Batuk disertai flu; demam; pilek,Mengantuk; mulut kering; berdebar,2026-12-31,Tablet,,True,[]
2008,Plantacid Suspensi 48,Lambung & Maag,19407.0,65,Aluminium Hydroxide; Magnesium Hydroxide; Simethicone,Asam lambung; kembung,Dosis sesuai anjuran dokter. Soho,Aluminium Hydroxide; Magnesium Hydroxide; Simethicone,Asam lambung; kembung,Sembelit; diare ringan,2026-12-31,Tablet,,True,[]
2009,Oralit Anak,Pencernaan & Diare,9226.0,249,Glucose; Sodium Chloride; Potassium Chloride; Trisodium Citrate,Membantu mengganti cairan saat diare,Dosis sesuai anjuran dokter. Generic,Glucose; Sodium Chloride; Potassium Chloride; Trisodium Citrate,Membantu mengganti cairan saat diare,Mual bila diminum terlalu cepat,2028-03-15,Tablet,,True,[]
2010,Waisan Cair,Lambung & Maag,26728.0,102,Antasida; Sodium Bicarbonate,Maag; perih lambung,Dosis sesuai anjuran dokter. Bintang Toedjoe,Antasida; Sodium Bicarbonate,Maag; perih lambung,Sendawa; perut terasa penuh,2027-11-20,Tablet,,True,[]
2011,OBH Combi Batuk Berdahak Sachet,Obat Batuk,38730.0,120,Succus liquiritiae; Ammonium chloride,Batuk berdahak; membantu mengencerkan dahak,Dosis sesuai anjuran dokter. Combiphar,Succus liquiritiae; Ammonium chloride,Batuk berdahak; membantu mengencerkan dahak,Mual; mengantuk; berdebar pada sebagian orang,2026-12-31,Tablet,,True,[]
2012,Enkasari Gargle,Mulut & Tenggorokan,34730.0,239,Ekstrak herbal,Sariawan; bau mulut,Dosis sesuai anjuran dokter. Konimex,Ekstrak herbal,Sariawan; bau mulut,Alergi herbal jarang,2028-03-15,Tablet,,True,[]
2013,Sofra-Tulle Cream,Obat Kulit & Luka,20076.0,242,Framycetin Sulfate dressing,Penutup luka dengan antibiotik topikal,Dosis sesuai anjuran dokter. Sanofi,Framycetin Sulfate dressing,Penutup luka dengan antibiotik topikal,Alergi lokal,2028-03-15,Tablet,,True,[]
2014,CTM Tablet,Alergi & Gatal,15474.0,77,Chlorpheniramine Maleate 4mg,Alergi ringan; gatal; pilek alergi,Dosis sesuai anjuran dokter. Generic,Chlorpheniramine Maleate 4mg,Alergi ringan; gatal; pilek alergi,Mengantuk; mulut kering,2028-03-15,Tablet,,True,[]
2015,Stimuno Kapsul,Vitamin & Suplemen,105311.0,93,Ekstrak Phyllanthus niruri,Memelihara daya tahan tubuh,Dosis sesuai anjuran dokter. Dexa Medica,Ekstrak Phyllanthus niruri,Memelihara daya tahan tubuh,Mual ringan,2027-06-30,Kapsul,,True,[]
2016,Aspirin 80mg Tablet,Nyeri & Demam,5963.0,229,Acetylsalicylic Acid 80mg,Nyeri ringan; demam tertentu sesuai anjuran,Dosis sesuai anjuran dokter. Bayer,Acetylsalicylic Acid 80mg,Nyeri ringan; demam tertentu sesuai anjuran,Iritasi lambung; risiko perdarahan,2028-03-15,Tablet,,True,[]
2017,Canesten Cream,Antijamur & Kulit,41208.0,300,Clotrimazole 1%,Jamur kulit; kutu air,Dosis sesuai anjuran dokter. Bayer,Clotrimazole 1%,Jamur kulit; kutu air,Iritasi lokal ringan,2026-12-31,Tablet,,True,[]
2018,Cendo Lyteers Tetes Mata,Mata & Telinga,39348.0,74,Artificial tears,Mata kering; iritasi ringan,Dosis sesuai anjuran dokter. Cendo,Artificial tears,Mata kering; iritasi ringan,Penglihatan kabur sementara,2026-12-31,Tablet,,True,[]
2019,Scabimite Lotion,Antijamur & Kulit,20558.0,158,Permethrin 5%,Kudis/skabies sesuai aturan pakai,Dosis sesuai anjuran dokter. Galderma,Permethrin 5%,Kudis/skabies sesuai aturan pakai,Rasa panas; gatal sementara,2026-12-31,Tablet,,True,[]
2020,Freshcare Cream,Obat Oles Nyeri,42507.0,177,Menthol; Camphor; Essential Oil,Pusing ringan; pegal; mabuk perjalanan,Dosis sesuai anjuran dokter. Ultra Sakti,Menthol; Camphor; Essential Oil,Pusing ringan; pegal; mabuk perjalanan,Iritasi kulit jarang,2026-12-31,Tablet,,True,[]
2021,Diatabs Tablet,Pencernaan & Diare,24904.0,96,Attapulgite,Membantu mengurangi frekuensi diare,Dosis sesuai anjuran dokter. Medifarma,Attapulgite,Membantu mengurangi frekuensi diare,Sembelit; mual,2026-12-31,Tablet,,True,[]
2022,Breathy Nasal Spray,Perawatan Hidung & Pernapasan,55257.0,75,Sodium Chloride,Hidung kering; membersihkan hidung,Dosis sesuai anjuran dokter. Pharos,Sodium Chloride,Hidung kering; membersihkan hidung,Iritasi ringan,2028-03-15,Tablet,,True,[]
2023,Procold Flu Kaplet,Flu & Pilek,25537.0,290,Paracetamol; Pseudoephedrine; Chlorpheniramine,Flu; demam; hidung tersumbat,Dosis sesuai anjuran dokter. Kalbe,Paracetamol; Pseudoephedrine; Chlorpheniramine,Flu; demam; hidung tersumbat,Mengantuk; mulut kering; berdebar,2026-12-31,Tablet,,True,[]
2024,Decolgen Kaplet 51,Flu & Pilek,41180.0,81,Paracetamol; Phenylpropanolamine; Chlorpheniramine,Gejala flu; pilek; sakit kepala,Dosis sesuai anjuran dokter. Medifarma,Paracetamol; Phenylpropanolamine; Chlorpheniramine,Gejala flu; pilek; sakit kepala,Mengantuk; mulut kering; berdebar,2026-12-31,Tablet,,True,[]
2025,Voltaren Emulgel,Obat Oles Nyeri,37040.0,102,Diclofenac Diethylamine,Nyeri otot dan sendi ringan,Dosis sesuai anjuran dokter. GSK,Diclofenac Diethylamine,Nyeri otot dan sendi ringan,Iritasi kulit; kemerahan,2028-03-15,Tablet,,True,[]
2026,Promag Suspensi 43,Lambung & Maag,41637.0,256,Hydrotalcite; Magnesium Hydroxide; Simethicone,Maag; perut kembung; nyeri ulu hati,Dosis sesuai anjuran dokter. Kalbe,Hydrotalcite; Magnesium Hydroxide; Simethicone,Maag; perut kembung; nyeri ulu hati,Sembelit ringan; diare ringan; mual,2026-12-31,Tablet,,True,[]
2027,Vicks Inhaler Drops,Perawatan Hidung & Pernapasan,26296.0,127,Menthol; Camphor; Pine Needle Oil,Hidung tersumbat ringan,Dosis sesuai anjuran dokter. P&G,Menthol; Camphor; Pine Needle Oil,Hidung tersumbat ringan,Iritasi hidung jarang,2027-06-30,Tablet,,True,[]
2028,Vicks Inhaler Spray,Perawatan Hidung & Pernapasan,22527.0,285,Menthol; Camphor; Pine Needle Oil,Hidung tersumbat ringan,Dosis sesuai anjuran dokter. P&G,Menthol; Camphor; Pine Needle Oil,Hidung tersumbat ringan,Iritasi hidung jarang,2026-12-31,Tablet,,True,[]
2029,Breathy Nasal Spray 20,Perawatan Hidung & Pernapasan,30689.0,135,Sodium Chloride,Hidung kering; membersihkan hidung,Dosis sesuai anjuran dokter. Pharos,Sodium Chloride,Hidung kering; membersihkan hidung,Iritasi ringan,2027-06-30,Tablet,,True,[]
2030,Sanmol Drops,Nyeri & Demam,13530.0,208,Paracetamol 500mg,Demam; sakit kepala; nyeri ringan,Dosis sesuai anjuran dokter. Sanbe Farma,Paracetamol 500mg,Demam; sakit kepala; nyeri ringan,Mual; alergi jarang,2028-03-15,Tablet,,True,[]
2031,Vicee Effervescent,Vitamin & Suplemen,42385.0,52,Vitamin C 500mg,Suplemen vitamin C,Dosis sesuai anjuran dokter. Kalbe,Vitamin C 500mg,Suplemen vitamin C,Nyeri lambung ringan,2028-03-15,Tablet,,True,[]
2032,Imboost Gummy,Vitamin & Suplemen,36416.0,231,Echinacea; Zinc; Vitamin C,Membantu menjaga daya tahan tubuh,Dosis sesuai anjuran dokter. Soho,Echinacea; Zinc; Vitamin C,Membantu menjaga daya tahan tubuh,Mual; alergi jarang,2026-12-31,Tablet,,True,[]
2033,Mixagrip Flu Sirup,Flu & Pilek,26700.0,238,Paracetamol; Phenylephrine HCl; Chlorpheniramine,Flu; pilek; demam; hidung tersumbat,Dosis sesuai anjuran dokter. Tempo Scan,Paracetamol; Phenylephrine HCl; Chlorpheniramine,Flu; pilek; demam; hidung tersumbat,Mengantuk; mulut kering; berdebar,2028-03-15,Tablet,,True,[]
2034,Incidal-OD Tablet,Alergi & Gatal,58427.0,209,Cetirizine HCl,Alergi; bersin; gatal,Dosis sesuai anjuran dokter. Bayer,Cetirizine HCl,Alergi; bersin; gatal,Mengantuk; mulut kering,2027-11-20,Tablet,,True,[]
2035,Aloclair Gel 28,Mulut & Tenggorokan,9113.0,218,Polyvinylpyrrolidone; Hyaluronic Acid,Sariawan; luka mulut kecil,Dosis sesuai anjuran dokter. Alliance,Polyvinylpyrrolidone; Hyaluronic Acid,Sariawan; luka mulut kecil,Rasa tidak nyaman lokal,2027-11-20,Tablet,,True,[]
2036,Daktarin Cream,Antijamur & Kulit,37452.0,257,Miconazole Nitrate 2%,Infeksi jamur kulit,Dosis sesuai anjuran dokter. Johnson & Johnson,Miconazole Nitrate 2%,Infeksi jamur kulit,Iritasi lokal; kemerahan,2028-03-15,Tablet,,True,[]
2037,Waisan Tablet Kunyah,Lambung & Maag,23576.0,177,Antasida; Sodium Bicarbonate,Maag; perih lambung,Dosis sesuai anjuran dokter. Bintang Toedjoe,Antasida; Sodium Bicarbonate,Maag; perih lambung,Sendawa; perut terasa penuh,2028-03-15,Tablet,,True,[]
2038,Hansaplast Spray Antiseptik 49,Obat Kulit & Luka,30387.0,215,Polyhexamethylene Biguanide,Membersihkan luka ringan,Dosis sesuai anjuran dokter. Beiersdorf,Polyhexamethylene Biguanide,Membersihkan luka ringan,Rasa perih ringan,2027-11-20,Tablet,,True,[]
2039,Incidal-OD Kaplet,Alergi & Gatal,49249.0,127,Cetirizine HCl,Alergi; bersin; gatal,Dosis sesuai anjuran dokter. Bayer,Cetirizine HCl,Alergi; bersin; gatal,Mengantuk; mulut kering,2027-06-30,Tablet,,True,[]
2040,OBH Combi Batuk Flu Sachet,Obat Batuk,27936.0,199,Paracetamol; Ephedrine HCl; Chlorpheniramine; Succus liquiritiae,Batuk disertai flu; demam; pilek,Dosis sesuai anjuran dokter. Combiphar,Paracetamol; Ephedrine HCl; Chlorpheniramine; Succus liquiritiae,Batuk disertai flu; demam; pilek,Mengantuk; mulut kering; berdebar,2028-03-15,Tablet,,True,[]
